record_id,model,fold,split_role,dataset_index,source_key,task_id,episode_idx,label,success,length,task_min_step,n_scores
308,lstm,0,val,862,root-1/task7--ep2--succ0.pkl,7,2,1,0,520,210,520
309,lstm,0,val,864,root-1/task7--ep21--succ1.pkl,7,21,0,1,247,210,247
310,lstm,0,val,866,root-1/task7--ep23--succ0.pkl,7,23,1,0,520,210,520
311,lstm,0,val,867,root-1/task7--ep24--succ0.pkl,7,24,1,0,520,210,520
312,lstm,0,val,869,root-1/task7--ep26--succ0.pkl,7,26,1,0,520,210,520
313,lstm,0,val,870,root-1/task7--ep27--succ1.pkl,7,27,0,1,249,210,249
314,lstm,0,val,871,root-1/task7--ep28--succ1.pkl,7,28,0,1,316,210,316
315,lstm,0,val,879,root-1/task7--ep35--succ1.pkl,7,35,0,1,297,210,297
316,lstm,0,val,881,root-1/task7--ep37--succ1.pkl,7,37,0,1,230,210,230
317,lstm,0,val,882,root-1/task7--ep38--succ1.pkl,7,38,0,1,331,210,331
318,lstm,0,val,888,root-1/task7--ep43--succ0.pkl,7,43,1,0,520,210,520
319,lstm,0,val,891,root-1/task7--ep46--succ1.pkl,7,46,0,1,257,210,257
320,lstm,0,val,895,root-1/task7--ep5--succ0.pkl,7,5,1,0,520,210,520
321,lstm,0,val,896,root-1/task7--ep6--succ1.pkl,7,6,0,1,369,210,369
322,lstm,0,val,898,root-1/task7--ep8--succ0.pkl,7,8,1,0,520,210,520
323,lstm,0,val,899,root-1/task7--ep9--succ1.pkl,7,9,0,1,252,210,252
324,lstm,0,val,901,root-1/task8--ep1--succ1.pkl,8,1,0,1,391,315,391
325,lstm,0,val,904,root-1/task8--ep12--succ0.pkl,8,12,1,0,520,315,520
326,lstm,0,val,905,root-1/task8--ep13--succ0.pkl,8,13,1,0,520,315,520
327,lstm,0,val,906,root-1/task8--ep14--succ0.pkl,8,14,1,0,520,315,520
328,lstm,0,val,907,root-1/task8--ep15--succ0.pkl,8,15,1,0,520,315,520
329,lstm,0,val,910,root-1/task8--ep18--succ0.pkl,8,18,1,0,520,315,520
330,lstm,0,val,914,root-1/task8--ep21--succ0.pkl,8,21,1,0,520,315,520
331,lstm,0,val,920,root-1/task8--ep27--succ0.pkl,8,27,1,0,520,315,520
332,lstm,0,val,921,root-1/task8--ep28--succ0.pkl,8,28,1,0,520,315,520
333,lstm,0,val,923,root-1/task8--ep3--succ0.pkl,8,3,1,0,520,315,520
334,lstm,0,val,927,root-1/task8--ep33--succ0.pkl,8,33,1,0,520,315,520
335,lstm,0,val,932,root-1/task8--ep38--succ0.pkl,8,38,1,0,520,315,520
336,lstm,0,val,934,root-1/task8--ep4--succ0.pkl,8,4,1,0,520,315,520
337,lstm,0,val,940,root-1/task8--ep45--succ1.pkl,8,45,0,1,490,315,490
338,lstm,0,val,943,root-1/task8--ep48--succ0.pkl,8,48,1,0,520,315,520
339,lstm,0,val,945,root-1/task8--ep5--succ0.pkl,8,5,1,0,520,315,520
340,lstm,0,val,946,root-1/task8--ep6--succ1.pkl,8,6,0,1,440,315,440
341,lstm,0,val,947,root-1/task8--ep7--succ0.pkl,8,7,1,0,520,315,520
342,lstm,0,val,948,root-1/task8--ep8--succ0.pkl,8,8,1,0,520,315,520
343,lstm,0,val,954,root-1/task9--ep12--succ0.pkl,9,12,1,0,520,241,520
344,lstm,0,val,956,root-1/task9--ep14--succ0.pkl,9,14,1,0,520,241,520
345,lstm,0,val,958,root-1/task9--ep16--succ0.pkl,9,16,1,0,520,241,520
346,lstm,0,val,959,root-1/task9--ep17--succ1.pkl,9,17,0,1,349,241,349
347,lstm,0,val,965,root-1/task9--ep22--succ1.pkl,9,22,0,1,312,241,312
348,lstm,0,val,977,root-1/task9--ep33--succ1.pkl,9,33,0,1,247,241,247
349,lstm,0,val,978,root-1/task9--ep34--succ0.pkl,9,34,1,0,520,241,520
350,lstm,0,val,980,root-1/task9--ep36--succ1.pkl,9,36,0,1,359,241,359
351,lstm,0,val,981,root-1/task9--ep37--succ1.pkl,9,37,0,1,413,241,413
352,lstm,0,val,983,root-1/task9--ep39--succ0.pkl,9,39,1,0,520,241,520
353,lstm,0,val,984,root-1/task9--ep4--succ0.pkl,9,4,1,0,520,241,520
354,lstm,0,val,985,root-1/task9--ep40--succ1.pkl,9,40,0,1,389,241,389
355,lstm,0,val,987,root-1/task9--ep42--succ0.pkl,9,42,1,0,520,241,520
356,lstm,0,val,988,root-1/task9--ep43--succ0.pkl,9,43,1,0,520,241,520
357,lstm,0,val,990,root-1/task9--ep45--succ0.pkl,9,45,1,0,520,241,520
358,lstm,0,val,991,root-1/task9--ep46--succ0.pkl,9,46,1,0,520,241,520
359,lstm,0,val,994,root-1/task9--ep49--succ0.pkl,9,49,1,0,520,241,520
360,lstm,0,test,0,root-0/task0--ep0--succ1.pkl,0,0,0,1,372,230,372
361,lstm,0,test,1,root-0/task0--ep1--succ0.pkl,0,1,1,0,520,230,520
362,lstm,0,test,2,root-0/task0--ep10--succ1.pkl,0,10,0,1,297,230,297
363,lstm,0,test,3,root-0/task0--ep11--succ1.pkl,0,11,0,1,255,230,255
364,lstm,0,test,4,root-0/task0--ep12--succ0.pkl,0,12,1,0,520,230,520
365,lstm,0,test,5,root-0/task0--ep13--succ1.pkl,0,13,0,1,266,230,266
366,lstm,0,test,6,root-0/task0--ep14--succ0.pkl,0,14,1,0,520,230,520
367,lstm,0,test,7,root-0/task0--ep15--succ1.pkl,0,15,0,1,230,230,230
368,lstm,0,test,8,root-0/task0--ep16--succ0.pkl,0,16,1,0,520,230,520
369,lstm,0,test,9,root-0/task0--ep17--succ1.pkl,0,17,0,1,321,230,321
370,lstm,0,test,10,root-0/task0--ep18--succ1.pkl,0,18,0,1,303,230,303
371,lstm,0,test,11,root-0/task0--ep19--succ1.pkl,0,19,0,1,304,230,304
372,lstm,0,test,12,root-0/task0--ep2--succ0.pkl,0,2,1,0,520,230,520
373,lstm,0,test,13,root-0/task0--ep20--succ0.pkl,0,20,1,0,520,230,520
374,lstm,0,test,14,root-0/task0--ep21--succ1.pkl,0,21,0,1,365,230,365
375,lstm,0,test,15,root-0/task0--ep22--succ0.pkl,0,22,1,0,520,230,520
376,lstm,0,test,16,root-0/task0--ep23--succ1.pkl,0,23,0,1,414,230,414
377,lstm,0,test,17,root-0/task0--ep24--succ0.pkl,0,24,1,0,520,230,520
378,lstm,0,test,18,root-0/task0--ep25--succ0.pkl,0,25,1,0,520,230,520
379,lstm,0,test,19,root-0/task0--ep26--succ0.pkl,0,26,1,0,520,230,520
380,lstm,0,test,20,root-0/task0--ep27--succ1.pkl,0,27,0,1,297,230,297
381,lstm,0,test,21,root-0/task0--ep28--succ0.pkl,0,28,1,0,520,230,520
382,lstm,0,test,22,root-0/task0--ep29--succ1.pkl,0,29,0,1,257,230,257
383,lstm,0,test,23,root-0/task0--ep3--succ1.pkl,0,3,0,1,432,230,432
384,lstm,0,test,24,root-0/task0--ep30--succ0.pkl,0,30,1,0,520,230,520
385,lstm,0,test,25,root-0/task0--ep31--succ1.pkl,0,31,0,1,299,230,299
386,lstm,0,test,26,root-0/task0--ep32--succ1.pkl,0,32,0,1,321,230,321
387,lstm,0,test,27,root-0/task0--ep33--succ1.pkl,0,33,0,1,277,230,277
388,lstm,0,test,28,root-0/task0--ep34--succ1.pkl,0,34,0,1,252,230,252
389,lstm,0,test,29,root-0/task0--ep35--succ1.pkl,0,35,0,1,278,230,278
390,lstm,0,test,30,root-0/task0--ep36--succ0.pkl,0,36,1,0,520,230,520
391,lstm,0,test,31,root-0/task0--ep37--succ0.pkl,0,37,1,0,520,230,520
392,lstm,0,test,32,root-0/task0--ep38--succ0.pkl,0,38,1,0,520,230,520
393,lstm,0,test,33,root-0/task0--ep39--succ1.pkl,0,39,0,1,360,230,360
394,lstm,0,test,34,root-0/task0--ep4--succ0.pkl,0,4,1,0,520,230,520
395,lstm,0,test,35,root-0/task0--ep40--succ1.pkl,0,40,0,1,244,230,244
396,lstm,0,test,36,root-0/task0--ep41--succ1.pkl,0,41,0,1,398,230,398
397,lstm,0,test,37,root-0/task0--ep42--succ0.pkl,0,42,1,0,520,230,520
398,lstm,0,test,38,root-0/task0--ep43--succ1.pkl,0,43,0,1,357,230,357
399,lstm,0,test,39,root-0/task0--ep44--succ1.pkl,0,44,0,1,481,230,481
400,lstm,0,test,40,root-0/task0--ep45--succ1.pkl,0,45,0,1,375,230,375
401,lstm,0,test,41,root-0/task0--ep46--succ1.pkl,0,46,0,1,324,230,324
402,lstm,0,test,42,root-0/task0--ep47--succ1.pkl,0,47,0,1,283,230,283
403,lstm,0,test,43,root-0/task0--ep48--succ1.pkl,0,48,0,1,253,230,253
404,lstm,0,test,44,root-0/task0--ep49--succ1.pkl,0,49,0,1,321,230,321
405,lstm,0,test,45,root-0/task0--ep5--succ0.pkl,0,5,1,0,520,230,520
406,lstm,0,test,46,root-0/task0--ep6--succ1.pkl,0,6,0,1,359,230,359
407,lstm,0,test,47,root-0/task0--ep7--succ1.pkl,0,7,0,1,263,230,263
408,lstm,0,test,48,root-0/task0--ep8--succ0.pkl,0,8,1,0,520,230,520
409,lstm,0,test,49,root-0/task0--ep9--succ1.pkl,0,9,0,1,291,230,291
410,lstm,0,test,500,root-1/task0--ep0--succ0.pkl,0,0,1,0,520,230,520
411,lstm,0,test,501,root-1/task0--ep1--succ1.pkl,0,1,0,1,294,230,294
412,lstm,0,test,502,root-1/task0--ep10--succ1.pkl,0,10,0,1,290,230,290
413,lstm,0,test,503,root-1/task0--ep11--succ1.pkl,0,11,0,1,332,230,332
414,lstm,0,test,504,root-1/task0--ep12--succ0.pkl,0,12,1,0,520,230,520
415,lstm,0,test,505,root-1/task0--ep13--succ1.pkl,0,13,0,1,278,230,278
416,lstm,0,test,506,root-1/task0--ep14--succ0.pkl,0,14,1,0,520,230,520
417,lstm,0,test,507,root-1/task0--ep15--succ1.pkl,0,15,0,1,269,230,269
418,lstm,0,test,508,root-1/task0--ep16--succ0.pkl,0,16,1,0,520,230,520
419,lstm,0,test,509,root-1/task0--ep17--succ1.pkl,0,17,0,1,469,230,469
420,lstm,0,test,510,root-1/task0--ep18--succ0.pkl,0,18,1,0,520,230,520
421,lstm,0,test,511,root-1/task0--ep19--succ1.pkl,0,19,0,1,270,230,270
422,lstm,0,test,512,root-1/task0--ep2--succ0.pkl,0,2,1,0,520,230,520
423,lstm,0,test,513,root-1/task0--ep20--succ0.pkl,0,20,1,0,520,230,520
424,lstm,0,test,514,root-1/task0--ep21--succ1.pkl,0,21,0,1,280,230,280
425,lstm,0,test,515,root-1/task0--ep22--succ0.pkl,0,22,1,0,520,230,520
426,lstm,0,test,516,root-1/task0--ep23--succ1.pkl,0,23,0,1,340,230,340
427,lstm,0,test,517,root-1/task0--ep24--succ0.pkl,0,24,1,0,520,230,520
428,lstm,0,test,518,root-1/task0--ep25--succ1.pkl,0,25,0,1,295,230,295
429,lstm,0,test,519,root-1/task0--ep26--succ0.pkl,0,26,1,0,520,230,520
430,lstm,0,test,520,root-1/task0--ep27--succ1.pkl,0,27,0,1,292,230,292
431,lstm,0,test,521,root-1/task0--ep28--succ0.pkl,0,28,1,0,520,230,520
432,lstm,0,test,522,root-1/task0--ep29--succ1.pkl,0,29,0,1,322,230,322
433,lstm,0,test,523,root-1/task0--ep3--succ1.pkl,0,3,0,1,252,230,252
434,lstm,0,test,524,root-1/task0--ep30--succ1.pkl,0,30,0,1,385,230,385
435,lstm,0,test,525,root-1/task0--ep31--succ1.pkl,0,31,0,1,295,230,295
436,lstm,0,test,526,root-1/task0--ep32--succ0.pkl,0,32,1,0,520,230,520
437,lstm,0,test,527,root-1/task0--ep33--succ1.pkl,0,33,0,1,357,230,357
438,lstm,0,test,528,root-1/task0--ep34--succ1.pkl,0,34,0,1,371,230,371
439,lstm,0,test,529,root-1/task0--ep35--succ1.pkl,0,35,0,1,392,230,392
440,lstm,0,test,530,root-1/task0--ep36--succ0.pkl,0,36,1,0,520,230,520
441,lstm,0,test,531,root-1/task0--ep37--succ1.pkl,0,37,0,1,333,230,333
442,lstm,0,test,532,root-1/task0--ep38--succ0.pkl,0,38,1,0,520,230,520
443,lstm,0,test,533,root-1/task0--ep39--succ0.pkl,0,39,1,0,520,230,520
444,lstm,0,test,534,root-1/task0--ep4--succ0.pkl,0,4,1,0,520,230,520
445,lstm,0,test,535,root-1/task0--ep40--succ1.pkl,0,40,0,1,279,230,279
446,lstm,0,test,536,root-1/task0--ep41--succ1.pkl,0,41,0,1,348,230,348
447,lstm,0,test,537,root-1/task0--ep42--succ0.pkl,0,42,1,0,520,230,520
448,lstm,0,test,538,root-1/task0--ep43--succ0.pkl,0,43,1,0,520,230,520
449,lstm,0,test,539,root-1/task0--ep44--succ1.pkl,0,44,0,1,423,230,423
450,lstm,0,test,540,root-1/task0--ep45--succ1.pkl,0,45,0,1,346,230,346
451,lstm,0,test,541,root-1/task0--ep46--succ1.pkl,0,46,0,1,315,230,315
452,lstm,0,test,542,root-1/task0--ep47--succ1.pkl,0,47,0,1,315,230,315
453,lstm,0,test,543,root-1/task0--ep48--succ1.pkl,0,48,0,1,300,230,300
454,lstm,0,test,544,root-1/task0--ep49--succ0.pkl,0,49,1,0,520,230,520
455,lstm,0,test,545,root-1/task0--ep5--succ0.pkl,0,5,1,0,520,230,520
456,lstm,0,test,546,root-1/task0--ep6--succ1.pkl,0,6,0,1,370,230,370
457,lstm,0,test,547,root-1/task0--ep7--succ1.pkl,0,7,0,1,242,230,242
458,lstm,0,test,548,root-1/task0--ep8--succ1.pkl,0,8,0,1,341,230,341
459,lstm,0,test,549,root-1/task0--ep9--succ1.pkl,0,9,0,1,440,230,440
460,lstm,1,val,8,root-0/task0--ep16--succ0.pkl,0,16,1,0,520,230,520
461,lstm,1,val,9,root-0/task0--ep17--succ1.pkl,0,17,0,1,321,230,321
462,lstm,1,val,10,root-0/task0--ep18--succ1.pkl,0,18,0,1,303,230,303
463,lstm,1,val,11,root-0/task0--ep19--succ1.pkl,0,19,0,1,304,230,304
464,lstm,1,val,13,root-0/task0--ep20--succ0.pkl,0,20,1,0,520,230,520
465,lstm,1,val,16,root-0/task0--ep23--succ1.pkl,0,23,0,1,414,230,414
466,lstm,1,val,18,root-0/task0--ep25--succ0.pkl,0,25,1,0,520,230,520
467,lstm,1,val,19,root-0/task0--ep26--succ0.pkl,0,26,1,0,520,230,520
468,lstm,1,val,21,root-0/task0--ep28--succ0.pkl,0,28,1,0,520,230,520
469,lstm,1,val,22,root-0/task0--ep29--succ1.pkl,0,29,0,1,257,230,257
470,lstm,1,val,26,root-0/task0--ep32--succ1.pkl,0,32,0,1,321,230,321
471,lstm,1,val,28,root-0/task0--ep34--succ1.pkl,0,34,0,1,252,230,252
472,lstm,1,val,29,root-0/task0--ep35--succ1.pkl,0,35,0,1,278,230,278
473,lstm,1,val,32,root-0/task0--ep38--succ0.pkl,0,38,1,0,520,230,520
474,lstm,1,val,33,root-0/task0--ep39--succ1.pkl,0,39,0,1,360,230,360
475,lstm,1,val,34,root-0/task0--ep4--succ0.pkl,0,4,1,0,520,230,520
476,lstm,1,val,37,root-0/task0--ep42--succ0.pkl,0,42,1,0,520,230,520
477,lstm,1,val,38,root-0/task0--ep43--succ1.pkl,0,43,0,1,357,230,357
478,lstm,1,val,39,root-0/task0--ep44--succ1.pkl,0,44,0,1,481,230,481
479,lstm,1,val,40,root-0/task0--ep45--succ1.pkl,0,45,0,1,375,230,375
480,lstm,1,val,42,root-0/task0--ep47--succ1.pkl,0,47,0,1,283,230,283
481,lstm,1,val,44,root-0/task0--ep49--succ1.pkl,0,49,0,1,321,230,321
482,lstm,1,val,49,root-0/task0--ep9--succ1.pkl,0,9,0,1,291,230,291
483,lstm,1,val,100,root-0/task2--ep0--succ1.pkl,2,0,0,1,258,211,258
484,lstm,1,val,101,root-0/task2--ep1--succ1.pkl,2,1,0,1,285,211,285
485,lstm,1,val,109,root-0/task2--ep17--succ1.pkl,2,17,0,1,242,211,242
486,lstm,1,val,111,root-0/task2--ep19--succ1.pkl,2,19,0,1,227,211,227
487,lstm,1,val,112,root-0/task2--ep2--succ0.pkl,2,2,1,0,520,211,520
488,lstm,1,val,113,root-0/task2--ep20--succ0.pkl,2,20,1,0,520,211,520
489,lstm,1,val,114,root-0/task2--ep21--succ1.pkl,2,21,0,1,320,211,320
490,lstm,1,val,117,root-0/task2--ep24--succ0.pkl,2,24,1,0,520,211,520
491,lstm,1,val,118,root-0/task2--ep25--succ1.pkl,2,25,0,1,251,211,251
492,lstm,1,val,121,root-0/task2--ep28--succ1.pkl,2,28,0,1,304,211,304
493,lstm,1,val,122,root-0/task2--ep29--succ0.pkl,2,29,1,0,520,211,520
494,lstm,1,val,125,root-0/task2--ep31--succ0.pkl,2,31,1,0,520,211,520
495,lstm,1,val,127,root-0/task2--ep33--succ0.pkl,2,33,1,0,520,211,520
496,lstm,1,val,132,root-0/task2--ep38--succ1.pkl,2,38,0,1,295,211,295
497,lstm,1,val,133,root-0/task2--ep39--succ0.pkl,2,39,1,0,520,211,520
498,lstm,1,val,134,root-0/task2--ep4--succ1.pkl,2,4,0,1,225,211,225
499,lstm,1,val,136,root-0/task2--ep41--succ0.pkl,2,41,1,0,520,211,520
500,lstm,1,val,138,root-0/task2--ep43--succ1.pkl,2,43,0,1,342,211,342
501,lstm,1,val,139,root-0/task2--ep44--succ0.pkl,2,44,1,0,520,211,520
502,lstm,1,val,143,root-0/task2--ep48--succ0.pkl,2,48,1,0,520,211,520
503,lstm,1,val,145,root-0/task2--ep5--succ0.pkl,2,5,1,0,520,211,520
504,lstm,1,val,147,root-0/task2--ep7--succ0.pkl,2,7,1,0,520,211,520
505,lstm,1,val,148,root-0/task2--ep8--succ1.pkl,2,8,0,1,316,211,316
506,lstm,1,val,151,root-0/task3--ep1--succ0.pkl,3,1,1,0,520,187,520
507,lstm,1,val,154,root-0/task3--ep12--succ1.pkl,3,12,0,1,360,187,360
508,lstm,1,val,156,root-0/task3--ep14--succ0.pkl,3,14,1,0,520,187,520
509,lstm,1,val,159,root-0/task3--ep17--succ1.pkl,3,17,0,1,218,187,218
510,lstm,1,val,161,root-0/task3--ep19--succ0.pkl,3,19,1,0,520,187,520
511,lstm,1,val,163,root-0/task3--ep20--succ1.pkl,3,20,0,1,245,187,245
512,lstm,1,val,164,root-0/task3--ep21--succ0.pkl,3,21,1,0,520,187,520
513,lstm,1,val,165,root-0/task3--ep22--succ0.pkl,3,22,1,0,520,187,520
514,lstm,1,val,167,root-0/task3--ep24--succ1.pkl,3,24,0,1,277,187,277
515,lstm,1,val,172,root-0/task3--ep29--succ0.pkl,3,29,1,0,520,187,520
516,lstm,1,val,177,root-0/task3--ep33--succ0.pkl,3,33,1,0,520,187,520
517,lstm,1,val,178,root-0/task3--ep34--succ0.pkl,3,34,1,0,520,187,520
518,lstm,1,val,183,root-0/task3--ep39--succ1.pkl,3,39,0,1,196,187,196
519,lstm,1,val,184,root-0/task3--ep4--succ1.pkl,3,4,0,1,453,187,453
520,lstm,1,val,185,root-0/task3--ep40--succ0.pkl,3,40,1,0,520,187,520
521,lstm,1,val,186,root-0/task3--ep41--succ1.pkl,3,41,0,1,256,187,256
522,lstm,1,val,187,root-0/task3--ep42--succ0.pkl,3,42,1,0,520,187,520
523,lstm,1,val,188,root-0/task3--ep43--succ0.pkl,3,43,1,0,520,187,520
524,lstm,1,val,191,root-0/task3--ep46--succ0.pkl,3,46,1,0,520,187,520
525,lstm,1,val,195,root-0/task3--ep5--succ0.pkl,3,5,1,0,520,187,520
526,lstm,1,val,196,root-0/task3--ep6--succ0.pkl,3,6,1,0,520,187,520
527,lstm,1,val,197,root-0/task3--ep7--succ1.pkl,3,7,0,1,195,187,195
528,lstm,1,val,201,root-0/task4--ep1--succ0.pkl,4,1,1,0,520,209,520
529,lstm,1,val,203,root-0/task4--ep11--succ0.pkl,4,11,1,0,520,209,520
530,lstm,1,val,217,root-0/task4--ep24--succ1.pkl,4,24,0,1,294,209,294
531,lstm,1,val,219,root-0/task4--ep26--succ0.pkl,4,26,1,0,520,209,520
532,lstm,1,val,221,root-0/task4--ep28--succ1.pkl,4,28,0,1,233,209,233
533,lstm,1,val,223,root-0/task4--ep3--succ1.pkl,4,3,0,1,235,209,235
534,lstm,1,val,225,root-0/task4--ep31--succ1.pkl,4,31,0,1,241,209,241
535,lstm,1,val,227,root-0/task4--ep33--succ1.pkl,4,33,0,1,241,209,241
536,lstm,1,val,228,root-0/task4--ep34--succ1.pkl,4,34,0,1,246,209,246
537,lstm,1,val,233,root-0/task4--ep39--succ1.pkl,4,39,0,1,219,209,219
538,lstm,1,val,235,root-0/task4--ep40--succ0.pkl,4,40,1,0,520,209,520
539,lstm,1,val,239,root-0/task4--ep44--succ1.pkl,4,44,0,1,238,209,238
540,lstm,1,val,241,root-0/task4--ep46--succ0.pkl,4,46,1,0,520,209,520
541,lstm,1,val,249,root-0/task4--ep9--succ1.pkl,4,9,0,1,220,209,220
542,lstm,1,val,250,root-0/task5--ep0--succ1.pkl,5,0,0,1,161,148,161
543,lstm,1,val,253,root-0/task5--ep11--succ1.pkl,5,11,0,1,160,148,160
544,lstm,1,val,258,root-0/task5--ep16--succ1.pkl,5,16,0,1,327,148,327
545,lstm,1,val,264,root-0/task5--ep21--succ1.pkl,5,21,0,1,184,148,184
546,lstm,1,val,265,root-0/task5--ep22--succ0.pkl,5,22,1,0,520,148,520
547,lstm,1,val,267,root-0/task5--ep24--succ1.pkl,5,24,0,1,172,148,172
548,lstm,1,val,268,root-0/task5--ep25--succ1.pkl,5,25,0,1,207,148,207
549,lstm,1,val,269,root-0/task5--ep26--succ1.pkl,5,26,0,1,187,148,187
550,lstm,1,val,270,root-0/task5--ep27--succ1.pkl,5,27,0,1,261,148,261
551,lstm,1,val,271,root-0/task5--ep28--succ0.pkl,5,28,1,0,520,148,520
552,lstm,1,val,273,root-0/task5--ep3--succ1.pkl,5,3,0,1,233,148,233
553,lstm,1,val,274,root-0/task5--ep30--succ1.pkl,5,30,0,1,186,148,186
554,lstm,1,val,276,root-0/task5--ep32--succ1.pkl,5,32,0,1,183,148,183
555,lstm,1,val,280,root-0/task5--ep36--succ1.pkl,5,36,0,1,231,148,231
556,lstm,1,val,284,root-0/task5--ep4--succ1.pkl,5,4,0,1,194,148,194
557,lstm,1,val,287,root-0/task5--ep42--succ1.pkl,5,42,0,1,231,148,231
558,lstm,1,val,296,root-0/task5--ep6--succ1.pkl,5,6,0,1,197,148,197
559,lstm,1,val,298,root-0/task5--ep8--succ1.pkl,5,8,0,1,154,148,154
560,lstm,1,val,299,root-0/task5--ep9--succ1.pkl,5,9,0,1,334,148,334
561,lstm,1,val,301,root-0/task6--ep1--succ1.pkl,6,1,0,1,256,190,256
562,lstm,1,val,304,root-0/task6--ep12--succ1.pkl,6,12,0,1,254,190,254
563,lstm,1,val,314,root-0/task6--ep21--succ0.pkl,6,21,1,0,520,190,520
564,lstm,1,val,320,root-0/task6--ep27--succ1.pkl,6,27,0,1,247,190,247
565,lstm,1,val,321,root-0/task6--ep28--succ0.pkl,6,28,1,0,520,190,520
566,lstm,1,val,322,root-0/task6--ep29--succ1.pkl,6,29,0,1,236,190,236
567,lstm,1,val,325,root-0/task6--ep31--succ1.pkl,6,31,0,1,229,190,229
568,lstm,1,val,327,root-0/task6--ep33--succ1.pkl,6,33,0,1,216,190,216
569,lstm,1,val,330,root-0/task6--ep36--succ0.pkl,6,36,1,0,520,190,520
570,lstm,1,val,331,root-0/task6--ep37--succ1.pkl,6,37,0,1,251,190,251
571,lstm,1,val,332,root-0/task6--ep38--succ1.pkl,6,38,0,1,315,190,315
572,lstm,1,val,333,root-0/task6--ep39--succ0.pkl,6,39,1,0,520,190,520
573,lstm,1,val,335,root-0/task6--ep40--succ0.pkl,6,40,1,0,520,190,520
574,lstm,1,val,336,root-0/task6--ep41--succ1.pkl,6,41,0,1,387,190,387
575,lstm,1,val,337,root-0/task6--ep42--succ0.pkl,6,42,1,0,520,190,520
576,lstm,1,val,343,root-0/task6--ep48--succ0.pkl,6,48,1,0,520,190,520
577,lstm,1,val,344,root-0/task6--ep49--succ1.pkl,6,49,0,1,263,190,263
578,lstm,1,val,347,root-0/task6--ep7--succ1.pkl,6,7,0,1,268,190,268
579,lstm,1,val,353,root-0/task7--ep11--succ0.pkl,7,11,1,0,520,210,520
580,lstm,1,val,357,root-0/task7--ep15--succ1.pkl,7,15,0,1,227,210,227
581,lstm,1,val,360,root-0/task7--ep18--succ1.pkl,7,18,0,1,210,210,210
582,lstm,1,val,362,root-0/task7--ep2--succ1.pkl,7,2,0,1,332,210,332
583,lstm,1,val,365,root-0/task7--ep22--succ0.pkl,7,22,1,0,520,210,520
584,lstm,1,val,367,root-0/task7--ep24--succ1.pkl,7,24,0,1,231,210,231
585,lstm,1,val,368,root-0/task7--ep25--succ1.pkl,7,25,0,1,301,210,301
586,lstm,1,val,372,root-0/task7--ep29--succ0.pkl,7,29,1,0,520,210,520
587,lstm,1,val,373,root-0/task7--ep3--succ1.pkl,7,3,0,1,362,210,362
588,lstm,1,val,376,root-0/task7--ep32--succ1.pkl,7,32,0,1,239,210,239
589,lstm,1,val,381,root-0/task7--ep37--succ1.pkl,7,37,0,1,267,210,267
590,lstm,1,val,384,root-0/task7--ep4--succ0.pkl,7,4,1,0,520,210,520
591,lstm,1,val,385,root-0/task7--ep40--succ1.pkl,7,40,0,1,341,210,341
592,lstm,1,val,387,root-0/task7--ep42--succ1.pkl,7,42,0,1,267,210,267
593,lstm,1,val,389,root-0/task7--ep44--succ0.pkl,7,44,1,0,520,210,520
594,lstm,1,val,390,root-0/task7--ep45--succ1.pkl,7,45,0,1,260,210,260
595,lstm,1,val,391,root-0/task7--ep46--succ0.pkl,7,46,1,0,520,210,520
596,lstm,1,val,392,root-0/task7--ep47--succ1.pkl,7,47,0,1,300,210,300
597,lstm,1,val,394,root-0/task7--ep49--succ1.pkl,7,49,0,1,369,210,369
598,lstm,1,val,395,root-0/task7--ep5--succ0.pkl,7,5,1,0,520,210,520
599,lstm,1,val,401,root-0/task8--ep1--succ1.pkl,8,1,0,1,448,315,448
600,lstm,1,val,402,root-0/task8--ep10--succ0.pkl,8,10,1,0,520,315,520
601,lstm,1,val,403,root-0/task8--ep11--succ1.pkl,8,11,0,1,486,315,486
602,lstm,1,val,407,root-0/task8--ep15--succ1.pkl,8,15,0,1,347,315,347
603,lstm,1,val,409,root-0/task8--ep17--succ1.pkl,8,17,0,1,509,315,509
604,lstm,1,val,413,root-0/task8--ep20--succ0.pkl,8,20,1,0,520,315,520
605,lstm,1,val,419,root-0/task8--ep26--succ1.pkl,8,26,0,1,427,315,427
606,lstm,1,val,420,root-0/task8--ep27--succ0.pkl,8,27,1,0,520,315,520
607,lstm,1,val,424,root-0/task8--ep30--succ1.pkl,8,30,0,1,417,315,417
608,lstm,1,val,425,root-0/task8--ep31--succ0.pkl,8,31,1,0,520,315,520
609,lstm,1,val,426,root-0/task8--ep32--succ0.pkl,8,32,1,0,520,315,520
610,lstm,1,val,432,root-0/task8--ep38--succ0.pkl,8,38,1,0,520,315,520
611,lstm,1,val,433,root-0/task8--ep39--succ0.pkl,8,39,1,0,520,315,520
612,lstm,1,val,438,root-0/task8--ep43--succ0.pkl,8,43,1,0,520,315,520
613,lstm,1,val,439,root-0/task8--ep44--succ1.pkl,8,44,0,1,315,315,315
614,lstm,1,val,440,root-0/task8--ep45--succ0.pkl,8,45,1,0,520,315,520
615,lstm,1,val,441,root-0/task8--ep46--succ0.pkl,8,46,1,0,520,315,520
616,lstm,1,val,445,root-0/task8--ep5--succ0.pkl,8,5,1,0,520,315,520
617,lstm,1,val,446,root-0/task8--ep6--succ0.pkl,8,6,1,0,520,315,520
